,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,Factor10
Prot__P49914,-0.422911443033013,0.000248540343465124,-0.03193536798557264,-0.037421918197926944,-0.45226354415939096,-0.007237770112731739,-0.04802916170046101,-0.18992495532997444,-0.013328674661171555,-0.00028266352663732094
Prot__P49915,-0.9673966862817398,0.0005949629246974734,0.14487117251226164,-0.022127515865297147,-1.6243020895705835,0.02487748277559335,-0.0209204244773638,0.22086066139178845,0.005040567069346274,-0.010697551469172844
Prot__P49916,-0.24763721007866346,0.00019337851352744257,0.006299143465271001,-0.05879749072449228,0.30693835929345953,-0.02004655633571983,0.0019905906744891212,0.516353730757088,0.008033407597479439,0.012956549970384923
Prot__P49959,-0.2809345129419845,0.00044519042164838595,0.031166741985228626,0.028689491396566656,0.05791043272513084,0.05185224944827059,0.013014271095294601,-0.011034724195665615,-0.014105986947751638,-0.010710669982633687
Prot__P49961,0.5408810663330297,0.0014473525761934292,-0.0018882454022719896,0.04733340280140575,0.6712684698943164,0.6088339235447228,0.1275020123669655,-0.15055017244070157,-0.032017647628320184,-0.0017544901391539983
Prot__P50135,-0.5357681188194275,0.0006855900687314204,-0.5612972857054009,0.05073830027216765,-1.989401392153546,0.15397793989614064,0.009783299415149289,-0.10547229668423082,0.00265576680639988,-0.0002146125585855384
Prot__P50148,0.7128459490831385,-0.0004252340136271891,0.027847526172288074,-0.024411353380819224,0.43184443412080475,0.38285597052364473,-0.03304024812829892,0.012470457195771239,0.006831413518630957,-0.005315302435621356
Prot__P50151,0.25876212753381345,-0.0016341846580209046,0.016902343825346364,0.0505178816982734,0.4758345800459757,0.016939607952192043,-0.015578025146455284,-0.17216100898976594,0.006491356855927963,-0.0033809436923429386
Prot__P50213,0.04075443078158459,-0.00018683313031659846,-0.06705509255600166,0.025151230420210318,0.38845444047222316,-0.022850551776146213,0.037068305560963605,-0.18665502737773476,0.0011319103494102716,-0.006251787574045584
Prot__P50225,0.37199304336983,0.00026801729670466383,-0.13071165243036534,-0.03577330974207512,-1.434186637615908,0.21056753064024314,-0.03279088418325603,-0.5462595134673099,-0.006314065139933906,-0.0028701849146000316
Prot__P50238,-0.04385448269089398,0.00012141590329166184,0.09170969984975551,-0.016490056638547555,-0.8032763254535052,0.3432347711073174,0.007358196616449245,0.12093163488870962,0.006712298794835644,-0.00034373512301272415
Prot__P50281,-0.2191066331306836,-0.00039779770941310256,0.5592382358381116,0.0671503911029298,0.7134915167373937,1.2267866078801601,0.046793609843187395,0.06234195692933206,0.00437371403950992,-0.003752699415461813
Prot__P50336,-0.08644043468956515,0.0007209336679549384,-0.22096076081506802,-0.029935546124366906,0.3648306797925565,-0.06012555709355848,-0.028049595588990155,-0.06351110875670951,-0.0034846465375880037,-0.0014749954668873365
Prot__P50395,-0.38006312826387295,0.00026788661318013005,-0.06061836229058122,0.08393866332472939,-1.2563335968648,0.017085059558575356,-0.006139135603862955,-0.10867733086742737,0.027893980496503826,-0.016128453641487944
Prot__P50402,0.042432025873448555,-0.000860158232174731,-0.37495677653324083,-0.0028607997599717255,0.22980391547558365,-0.015827903721646656,-0.009770182438937233,0.1338575389566603,0.031678471252447334,0.0023435075584012266
Prot__P50416,0.29903272210820725,-0.0003482543167728803,0.16199288187994557,0.09664985375087327,0.6886624224756677,-0.1053975999440676,0.05623350358957722,-0.025216884870934094,-0.024163128591894043,-0.011227351633208349
Prot__P50440,-0.1249104274271576,-0.00016040092829223748,-0.3244504869952985,-0.0009553527799711272,-0.17913789830188773,0.24725009650200291,0.11389896742289066,-0.05083875607978734,-0.005246438804972141,0.004114153001586472
Prot__P50452,-0.007523159904616124,-0.00020413407948947075,0.2834072405680308,0.005665496617256156,-0.17098106040447497,-0.6254870352470426,0.035343725374582614,-0.1631451222565148,0.010698828926157202,0.013715734553687403
Prot__P50453,-0.2893725073951741,0.0008558645002778246,0.07718090005482564,0.02652836345250024,-0.4832576297319956,-0.07760963295423162,0.007850466276733324,-0.6840286188871676,0.0007983050900144043,-0.009388624649508296
Prot__P50454,-0.34807696763495494,-0.0007464207024841666,0.19130865003418823,0.06665270169940944,0.4537156438226849,0.6228157680010528,-0.02135135457197422,-0.009788535919297695,0.004865064134335411,-0.003399207319731119
Prot__P50479,-0.5864123944433779,-0.0004110667289232394,0.26083907490755565,0.041004631075373624,0.01596792257466151,1.6647806823634643,0.05708094990366483,-0.32958452947380756,-0.004542920987199319,-0.0024821412899640764
Prot__P50502,-0.3154696274191984,-0.0008342254853301278,-0.25615818182931116,0.004739324284170955,-1.0119666041448105,0.03374094849448423,0.049132214095523284,0.012269059038516794,-0.013944445821672433,0.008616348040918945
Prot__P50552,-0.07769888776973645,0.0014408857988142834,0.2717927857967286,0.0805406308500931,-0.13476886799177237,0.3544160011172744,0.01939643934833903,-0.10763176793457527,0.03129021807451121,0.008207522928703026
Prot__P50570,-0.13998390609444433,0.0029882185298518316,0.008995135463195875,-0.028276994414298266,-0.2501603476852901,-0.00377888854083873,-0.011491333408936726,-0.061548746799854365,-0.004047313020898515,0.0056804634890149485
Prot__P50579,-0.2961351566678878,9.355594726315632e-05,-0.27026606506112144,0.01879155095452864,-0.4740169351277685,0.05383434445815484,-0.014025835259991579,-0.07775025251149348,-0.006672861153717677,0.000813105525105267
Prot__P50583,-0.5662207070716445,-0.0002482356848507155,0.11391301786324091,0.012317450728076213,-1.4938957528632488,-0.11932829164476069,-0.014934354584129115,0.15776760767117168,-0.0010299688132964623,-0.007383268873166127
Prot__P50591,0.45620878071593324,0.0004253879289641847,-0.004076118673789806,0.021294933530751882,0.7614080175914711,0.06765595898175408,-0.018530737901528406,0.04869973155690653,0.006975896338468408,-0.005940511416488607
Prot__P50613,-0.3126290989075424,-0.0004085203686898812,0.29492263393757495,-0.03633143444030569,-0.47175188563440623,-0.01890163119274965,0.05014533065710941,0.7626277319383455,0.0036765203125446433,-0.0051472564638333175
Prot__P50749,-0.2720505792272121,0.0010649061785998795,0.6616996677629648,-0.041122386483059076,-1.096182447222008,-0.0376515004633842,0.014633371129756967,-0.42609114752917926,-0.03273627917705623,-0.004737842781055519
Prot__P50750,-0.4809639195635777,0.0005797626554399763,0.26712434066366886,-0.026559609539538506,-0.7899608144415148,-0.07109740625022172,0.03172012190846545,0.06314083715347593,-0.002439852635529832,-0.0022071067473650664
Prot__P50851,-0.7074115969073315,-0.0006566757555233853,-0.5597901267324561,-0.06298638304162024,-1.4295871849942794,-0.15404164023730793,0.010328478135738731,0.30713196353789285,0.02429800117891368,-0.0032635381450877117
Prot__P50895,1.1460681095719376,0.00095129011294281,-0.4245014761960453,-0.040721954791149186,0.6484973181601238,0.7787935864535053,-0.037637605124842405,0.12361622763326623,-0.009028685211109269,-0.0008039621841757595
Prot__P50897,-0.01255274308190877,0.0004553556238632738,-0.0679679270359626,0.005011216576249203,0.021954459034744116,0.21230298470844283,0.06876533928398337,-0.11734470273002597,-0.011885756529049865,-0.00439406315863663
Prot__P50914,-0.05287784084329569,0.0011344060419158737,0.027092617979430585,-0.023248581700883248,0.10193697384339263,-0.0024298377804541373,0.003668761039087696,-0.006528162341646027,-0.00031031022860899876,-0.0036045252788493997
Prot__P50990,0.0657094397564105,-0.003049791874451975,0.13012248932057596,0.05362241206285765,0.08162884804593232,-0.009951705960243997,0.005439449046785227,0.19905567052558237,-0.0021620565553199037,-0.007425547556632681
Prot__P50991,0.07491259811720134,-0.0003495716966877884,0.1950299931898195,0.019082337611914208,-0.15274943213059247,-0.0702946168601177,-0.01851410708300995,0.35436333138799286,0.008289141170534272,0.001260696274146288
Prot__P50993,0.7892956998249471,-0.00026579996177949783,0.08020617191052683,0.009372314799080255,0.5810410699960374,0.00044116437714976364,0.05420405322190813,-0.15487614068700933,0.003440406451666974,-0.005011493246022035
Prot__P50995,0.2202354744146126,-0.00018710560130969796,-0.030267861988804677,0.03707982802002581,0.09750681529221573,-0.008466510867645521,-0.07009906146567563,-0.0027940210778022462,0.009537035345474738,-0.004444941470605022
Prot__P51003,-0.8132045631075736,-7.109520939425555e-05,-0.010533536162440902,-0.0752469073546542,-1.1182053804407222,0.007042754233186291,-0.025690492106103902,0.5673409090403381,-0.03137116340735536,-0.018282705623690432
Prot__P51114,-0.20848376621127188,-0.0011235905564591188,0.19622786502765227,-0.02030509642271134,0.2763453420836487,0.011228662176057938,0.05963701840088389,0.10776665623262391,0.018883496861832688,-0.006334222543754988
Prot__P51116,-0.17966945143355795,-0.0006251365778403507,0.010838072756604568,0.011183847659040054,0.267599373053821,-0.04745908158143855,-0.02811755959161121,-0.0022361274310417935,-0.005139393126570114,0.010459566260232646
Prot__P51124,0.42129120135045917,0.00020578117934022953,0.1946949386673173,0.02040466365456363,0.2177738903113842,0.9941042402256717,-0.011842330440821091,-0.16256061262136132,-0.019057330074357927,0.002229144122162683
Prot__P51148,0.09772555908881414,-0.00026369591780512876,0.05012135857132663,-0.035925600463901725,0.3573192863269401,-0.0029705837199746825,0.006705887475491787,0.014046423167465034,0.029271364868055195,-0.0014996803000859558
Prot__P51149,0.06333231499476275,-0.00034645296685450945,0.08171118710569912,0.0026681981937412684,0.20168028757665818,-0.0035921383952862837,-0.0658061800384626,-0.006259479771359415,0.08427654345300865,0.006498942959879963
Prot__P51151,-0.07236377043173027,-8.007341820788498e-05,-0.19315490841771174,0.027631134349911744,0.5129602288653641,0.007862025775199967,0.027603846793343562,0.09821972021119438,0.006606313693671302,-0.009588007235709945
Prot__P51153,-0.21502635171736906,-0.00040503649514584474,0.043974559531196784,-0.01706763508217776,0.2040218632605945,0.02040595087217252,0.008782364492481504,0.2622320123223872,0.06538942206704805,-0.003642084178910903
Prot__P51159,0.10134856707933197,-0.00047343623994426117,-0.013246320274880423,-0.03697613634716276,0.6078303652734992,-8.1028669003947e-05,-0.03437279904723413,-0.00982265101251733,0.04446876423362219,0.010737900522557969
Prot__P51178,0.4163842150230734,0.0006285020278022766,-0.28847489860416076,0.02440262795580874,0.017321132236311168,-0.1270080841525676,0.053427950933846925,-0.25946046044722065,-0.01371574094946668,-0.0021031274296593864
Prot__P51397,-0.6903223368908749,-0.0004143634488923522,-0.11266317204340401,0.018220792669175187,-0.4219573502171111,0.0035633686878595145,0.02568884599405178,-0.07232662143510521,0.00864161932274091,-0.0025727031663490504
Prot__P51398,-0.25087843789115377,0.0007808296815878805,-0.1704760746065146,0.00602258600809445,0.7696157508894588,0.004346516520875233,0.08994476410071982,-0.2783385919660462,0.006135839960800906,-0.003009177895338914
Prot__P51452,-0.5028603460197162,-0.0002774382079586011,-0.1812236719323617,0.10674972005260028,-0.9637180364969623,0.17610876549775872,0.04584702854182216,0.03275456950404372,0.020144007962471195,0.0035138183276825596
Prot__P51531,0.05677849868865176,0.000544157738918378,-0.022591725309398406,-0.0681583223758671,0.15812101662887673,0.023793525099097802,-0.03286494639637512,-0.11065892783857519,-0.020095863630108336,-0.012958168078656714
Prot__P51532,-0.39905428035002144,-0.000654821025303569,-0.012779228569177141,-0.014499503038813805,0.5483619260529274,0.1371300304366217,0.014251522070247945,0.06285990237275012,0.04330718863811181,-0.010106972044471184
Prot__P51553,0.04341966748757793,0.0001850354300662931,-0.2477883956645055,0.0035924454504523934,0.3239744645741802,-0.028362966011212517,0.014707431415381287,-0.3900442968395332,0.021379535379733194,-0.014042872972641358
Prot__P51570,-0.5563909500488579,-0.00044927218587524723,-0.00977985600586208,0.02945007044625754,-1.2887620282183478,0.07823272246262365,-0.025452193564380703,0.027530475628578303,-0.01113001509434681,-0.0001594816654995646
Prot__P51571,-0.17726867975192423,0.0007197432062848823,0.09665746100695925,-0.022341697228192254,0.7719426001635598,-0.0482244279999695,-0.0043447304301451805,-0.05678251766392243,0.006704461669792877,-0.010210764665899883
Prot__P51572,0.012901062996653358,-0.0007089565689970283,-0.16509296087121825,0.11223625252600535,0.33101039299355506,-0.004142274810876159,-0.01891538241645381,0.06753515476228529,0.01195590630811152,-0.004466068724911093
Prot__P51580,-1.0826676582953099,0.00037073766222850353,0.10407095251389022,-0.04820437212098686,-0.8402794737793795,-0.0053105229639529815,0.026805188788313977,-0.09924090980557079,-0.0031956799941322595,-0.006623979658577992
Prot__P51606,-0.3964642404619664,-0.00043465297098426846,0.025541149511481728,-0.007157798918785725,-0.8690857469786075,0.016041124993133104,0.0020255657604079567,-0.07335845731075812,0.0037595273126219938,-0.0018915315107041638
Prot__P51608,0.4552518163804302,0.0005783225748829838,-0.5633983786959733,0.08290712891474597,0.22003228693018081,0.14773818296864547,-0.07814074502534309,-0.41760653646580226,-0.0264857368116318,0.0037396179189202808
Prot__P51610,-0.22274543797062535,-0.0015166801559103288,-0.019597759907861736,-0.09045494595163163,-0.12812946542172599,0.021198843760620985,0.008337735032590268,-0.004256554187650539,0.002395510170521222,-0.010666703780217637
Prot__P51636,1.1973607798556922,0.0005217460283925284,0.006965209013765379,-0.029364234542684012,0.42106703801876305,0.20017107951570604,0.028364618443281437,0.05344435354205835,0.0020998146302974078,-0.006359288946446061
Prot__P51648,0.17640280781585882,0.0001756649363137613,-0.551788322883257,-0.04070572784031418,0.3537124859811855,-0.3703934633769758,-0.004227099404418723,0.09314402202893447,0.0033733701336026945,0.01922672821808
Prot__P51649,0.07218572242892891,-5.140193136877643e-05,-0.7856665687132044,0.055549972909877315,0.2640487954406573,-0.01143227756944842,0.04522728861486971,-0.2117836002358588,-0.007066870757975209,-0.006463053448913768
Prot__P51659,0.14113574724255304,-0.0007825839534772069,-0.1625094356976967,-0.04567359869386171,0.7636077972468107,0.008313275307499016,-0.03815196696752546,-0.018677306242883305,0.06530971830928209,-0.007357482619872953
Prot__P51665,-0.3174801396452096,0.0019756193919313594,0.14005785877533877,-0.013520615452882427,-0.7459486544671688,-0.025637272017189804,0.03042800085642225,-0.0037389107708838245,-0.036137216218408444,0.011536130717080173
Prot__P51687,0.0423031711509452,-0.00010818874226620693,-0.4687266590425419,-0.022232936872078092,-0.16569302604437314,0.45888497301918835,-0.05616342430834086,-0.004036004097213909,0.005653792203855757,0.011708481173351961
Prot__P51688,-0.22171368899150132,0.0006231761098707557,-0.4679449761465558,0.030580453521046706,-0.2584286901145116,-0.011864423676700556,0.01001801447058357,-0.27746825579916334,-0.0003917461739711513,0.008107930640845772
Prot__P51689,0.057177754532772206,0.00026702510871379746,-0.5932558421541589,-0.023759955402675306,0.34652884049230087,0.0793454077892287,0.007683697019217509,0.16672634624126492,0.010043079972789103,0.006315355702129442
Prot__P51692,-0.17494141466437296,0.0006808845575626858,0.18355830119516062,-0.038469580809185014,-0.6711789468834677,0.04501535280469429,0.013128062137184225,-0.3016401116379797,-0.027519712831918477,0.012321249482224956
