Proteins,Intensity LUAD_phos_01T,Intensity LUAD_phos_02T,Intensity LUAD_phos_03T,Intensity LUAD_phos_04T,Intensity LUAD_phos_05T,Intensity LUAD_phos_06T,Intensity LUAD_phos_07T,Intensity LUAD_phos_08T,Intensity LUAD_phos_09T,Intensity LUAD_phos_10T,Intensity LUAD_phos_11T,Intensity LUAD_phos_12T,Intensity LUAD_phos_13T,Intensity LUAD_phos_14T,Intensity LUAD_phos_15T,Intensity LUAD_phos_16T,Intensity LUAD_phos_17T,Intensity LUAD_phos_18T,Intensity LUAD_phos_19T,Intensity LUAD_phos_20T,Intensity LUAD_phos_21T,Intensity LUAD_phos_22T,Intensity LUAD_phos_23T,Intensity LUAD_phos_24T,Intensity LUAD_phos_25T,Intensity LUAD_phos_26T,Intensity LUAD_phos_27T,Intensity LUAD_phos_28T,Intensity LUAD_phos_29T,Intensity LUAD_phos_30T,Intensity LUAD_phos_31T,Intensity LUAD_phos_32T,Intensity LUAD_phos_33T,Intensity LUAD_phos_34T,Intensity LUAD_phos_35T,Intensity LUAD_phos_36T,Intensity LUAD_phos_37T,Intensity LUAD_phos_38T,Intensity LUAD_phos_39T,Intensity LUAD_phos_40T,Intensity LUAD_phos_41T,Intensity LUAD_phos_42T,Intensity LUAD_phos_43T,Intensity LUAD_phos_44T,Intensity LUAD_phos_45T,Intensity LUAD_phos_46T,Intensity LUAD_phos_47T,Intensity LUAD_phos_48T,Intensity LUAD_phos_49T,Intensity LUAD_phos_50T,Intensity LUAD_phos_51T,Intensity LUAD_phos_52T,Intensity LUAD_phos_53T,Intensity LUAD_phos_54T,Intensity LUAD_phos_55T,Intensity LUAD_phos_56T,Intensity LUAD_phos_57T,Intensity LUAD_phos_58T,Intensity LUAD_phos_59T,Intensity LUAD_phos_60T,Intensity LUAD_phos_61T,Intensity LUAD_phos_62T,Intensity LUAD_phos_75T,Intensity LUAD_phos_76T,Intensity LUAD_phos_77T,Intensity LUAD_phos_78T,Intensity LUAD_phos_79T,Intensity LUAD_phos_80T,Intensity LUAD_phos_81T,Intensity LUAD_phos_82T,Intensity LUAD_phos_83T,Intensity LUAD_phos_84T,Intensity LUAD_phos_85T,Intensity LUAD_phos_86T,Intensity LUAD_phos_87T,Intensity LUAD_phos_88T,Intensity LUAD_phos_90T,Intensity LUAD_phos_91T,Intensity LUAD_phos_92T,Intensity LUAD_phos_01N,Intensity LUAD_phos_02N,Intensity LUAD_phos_03N,Intensity LUAD_phos_04N,Intensity LUAD_phos_05N,Intensity LUAD_phos_06N,Intensity LUAD_phos_07N,Intensity LUAD_phos_08N,Intensity LUAD_phos_09N,Intensity LUAD_phos_10N,Intensity LUAD_phos_11N,Intensity LUAD_phos_12N,Intensity LUAD_phos_13N,Intensity LUAD_phos_14N,Intensity LUAD_phos_15N,Intensity LUAD_phos_16N,Intensity LUAD_phos_17N,Intensity LUAD_phos_18N,Intensity LUAD_phos_19N,Intensity LUAD_phos_20N,Intensity LUAD_phos_21N,Intensity LUAD_phos_22N,Intensity LUAD_phos_23N,Intensity LUAD_phos_24N,Intensity LUAD_phos_25N,Intensity LUAD_phos_26N,Intensity LUAD_phos_27N,Intensity LUAD_phos_28N,Intensity LUAD_phos_29N,Intensity LUAD_phos_30N,Intensity LUAD_phos_31N,Intensity LUAD_phos_32N,Intensity LUAD_phos_33N,Intensity LUAD_phos_34N,Intensity LUAD_phos_35N,Intensity LUAD_phos_36N,Intensity LUAD_phos_37N,Intensity LUAD_phos_38N,Intensity LUAD_phos_39N,Intensity LUAD_phos_40N,Intensity LUAD_phos_41N,Intensity LUAD_phos_42N,Intensity LUAD_phos_43N,Intensity LUAD_phos_44N,Intensity LUAD_phos_45N,Intensity LUAD_phos_46N,Intensity LUAD_phos_47N,Intensity LUAD_phos_48N,Intensity LUAD_phos_49N,Intensity LUAD_phos_50N,Intensity LUAD_phos_51N,Intensity LUAD_phos_52N,Intensity LUAD_phos_53N,Intensity LUAD_phos_54N,Intensity LUAD_phos_55N,Intensity LUAD_phos_56N,Intensity LUAD_phos_57N,Intensity LUAD_phos_58N,Intensity LUAD_phos_59N,Intensity LUAD_phos_60N,Intensity LUAD_phos_61N,Intensity LUAD_phos_62N,Intensity LUAD_phos_75N,Intensity LUAD_phos_76N,Intensity LUAD_phos_77N,Intensity LUAD_phos_78N,Intensity LUAD_phos_79N,Intensity LUAD_phos_80N,Intensity LUAD_phos_81N,Intensity LUAD_phos_82N,Intensity LUAD_phos_83N,Intensity LUAD_phos_84N,Intensity LUAD_phos_85N,Intensity LUAD_phos_86N,Intensity LUAD_phos_87N,Intensity LUAD_phos_88N,Intensity LUAD_phos_90N,Intensity LUAD_phos_91N,Intensity LUAD_phos_92N
P07355;A6NMY6,1486812265,1585522757,1144052003,801238970.5,801567841,929818515.1,999316795.8,833365621.2,1413098498,400572961.7,661322035.2,157951545.1,520669032,274122569.6,559184158.8,112076510.6,169569644.6,298598218.6,342926649.8,284180812.6,271360116.6,358931195.5,476180514.4,803314544,319531255.6,0,807202951.7,1018808568,220567426.2,223207185,324682617.8,838047591.2,421548444.9,615133672,444067246.5,123134035.4,280354363.8,388226072.4,481442069.2,900280887.4,1452348477,280162438.3,443067737.5,815884825.5,383565184,445648335.7,588944490.4,809583118.5,272991382.2,112372955.8,411441818.3,614210382.4,327078537,1833144601,215861726,585203304.6,362339282.8,0,243427068.6,203372088.8,500863271.2,551437159.2,176851862.5,456871070.1,465806890.4,823038368,1192439148,667683500,937655632.8,516434553.6,460517652.4,1429146418,384965630,274787442.8,676143738,798063120.4,516389533.6,254327157.4,717617573.2,707238278,1682330638,1004411107,1227516582,1036902933,1101595203,1638802788,1258196258,1006087562,676072549.5,718031485.5,732481749,850203236.6,756628537,840052533,78341277.16,430979720.9,772167746.5,1047842925,981592428.9,130562386.4,900776971.5,1106531566,358190245.4,1340394796,274150579.6,439848322.8,702245098,838788493.8,1017366427,1236103902,648586936,947748749,839719627.1,1195149088,660190786,1534869250,686499718.5,407718324,1297471391,1378093957,1751354372,140121113.5,1091363516,758469927.5,972287835.2,1531728333,1748918103,488339293.6,864506154.9,1014488374,648979957.5,745587709.3,1008212259,1016079695,823968781.2,511573737.7,943341278.2,1120785342,1122118842,964815345.3,464982693,641638863,886335078.9,1040120002,939634817.5,932434948.6,708750146.1,1020680821,712069929.5,1116949241,1677966836,608263332,672130437.5,1204963834,555593790.4,387606897.1,244118924.6,501971120.3
P07359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44419702.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268660000,0,0,46397350.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128892027.6,0,0,0,0,0,0,0,0,0,475904098.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134928668.5,0,0,0,0,0,0,0,0,0,0,0,0,0,242315723.8,370331766,0,0,0,0,0,0,0,0,0,0,0,0,194953405.1,0,0,0,0,0,0,300840845.2,293268131.4,0,570343573.4
P07384,0,0,0,0,111833688.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133230330.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131630175.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133120397.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P07437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268618179.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128854805.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P07437;P68371;Q9BVA1;Q13885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128792305.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P07437;Q13509;P68371;Q9BVA1;Q13885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123899289.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122150105.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P07437;Q13509;Q9BVA1;Q13885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134384339.7,0,0,0,0,0,0,0,45256202.87,75843385.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134802867.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46856050.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118213023.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P07451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129006902.5,0,0,0,0,0,0,0,0,0,0,0,0,0
P07476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113488205.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P07550,0,0,0,0,0,0,115326099.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106684450.2,0,0,0,0,0,0,0,133231187.9,135835660.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77415200.94,0,0,0,0,0,0,0,0,0,0,0,4296600,0,0,0,0,0,0,0,0,0,107610858.7,0,0,0,123805958.2,0,0,0,123027107.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104932206.4,0,0,0,0,0,0
P07738,116532640.5,114381244.6,0,0,114867788.2,108631449.3,0,127230155.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71774936.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2946800,0,0,0,0,0,0,0,0,0,0,0,0,120085354.4,124161058.2,0,118041404.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P07741,117308640.5,0,0,129842134.1,113733688.2,0,0,0,103292271.1,0,74377833.79,132745405.1,0,122155234.8,0,0,0,0,100325424.9,0,0,96390498.53,0,76251785.97,105918127.8,134358082,0,48116892.14,0,0,70151305.95,107955350.2,0,117636318,0,0,0,118262390.8,127607416.4,135505567.9,137248660.8,56943746.11,125467712.5,126867475.1,0,127962511.9,124016397.6,122790003.7,130423496.1,0,112869906.1,0,86307578.99,55065220.35,85255363,80775500.94,90304727.64,49839582.52,66610734.29,0,119719090.4,122035614.8,0,0,0,115658142,115210774.6,3503800,28290308.18,0,0,59436863.6,84802609.99,0,0,127926288.4,0,108772778.7,0,0,0,0,132891555.3,0,0,0,0,114034772.4,0,86546730.92,0,0,0,0,0,105344740.3,0,0,0,0,0,0,0,105237779.6,0,98348310.65,0,0,0,0,0,0,0,82556353.43,0,0,0,0,132784557.6,135095868.5,0,0,0,0,0,0,0,117233023.4,0,116028730.5,0,0,0,0,86643383.05,0,0,0,81667442.76,0,119055421,0,0,0,0,0,0,0,107392645.9,0,0,102674606.4,0,0,0,0,0,68418486.72
P07814,0,279232489.2,241851852.4,532239836.4,704913629.2,427753347.9,373651097.9,383518565.6,0,0,109021033.8,0,0,125928334.8,0,0,0,0,0,118798006.3,0,0,0,109977886,0,0,0,0,0,0,0,158836950.2,126036148.3,0,0,0,0,258290581.6,139532456.4,0,0,0,0,0,0,0,0,127006603.7,0,0,0,143161720.6,86770578.99,0,0,0,0,0,0,0,0,133633614.8,0,0,0,232252384,0,81416000,0,0,0,77531463.6,0,0,0,0,125401508.4,0,0,0,517995877.6,508810732.8,548003921.2,239360709.4,123844925.4,382742021.9,128940397.6,0,127809529.9,0,0,0,123895107.4,120396005.5,0,0,0,0,0,0,0,43202344.4,102856681.8,109244279.6,0,0,0,0,0,0,107522567.2,0,120408665.3,0,0,116622950,0,0,0,135849778.5,0,0,129921458.3,214920991,0,125610173.9,0,0,0,0,0,74734329.89,74377615.94,101345061.9,0,95618807.55,0,82033267.79,83606042.76,116436477.9,0,0,344773448.1,0,127864202.5,116274358.1,135224544.8,195983907.7,0,0,66343603.99,0,134541143.5,0,130126022.6,0,0,71263186.72
P07900,918142081,527664489.2,478479952.4,454680868.2,754174576.4,552700898.6,2154631998,544600910.4,4621429942,1234480508,5051118068,969537090.2,759686466,719008869.6,477241679.4,0,1264355645,470330212.4,927665649.8,1333114812,341734516.6,0,4146088506,802486886,1972753984,459004564,3637271968,885665784.2,93547213.12,415463856.6,7724570412,2887955900,902500296.6,1289968436,8563635474,491237370.8,1536646364,2960011582,345545912.8,282974235.8,281987121.6,8945642292,931356625,1845857950,2082409576,949956023.8,466475795.2,1633542008,1652533488,12394141912,3153386812,755831641.2,3671739758,1630102240,3579775726,2966801802,786778255.2,10736942166,4797858068,3878036688,123903990.4,1064316230,8803982062,1193478713,447600193.6,2836107684,4810954624,5965600000,1223799816,1374523816,4826038301,6559976928,5442681620,589445542.8,964363769,982446456.8,541039216.8,1415378158,1227438955,528844471.2,399177388.8,1058245716,647906565.9,1527890610,400220450.8,447806814.6,285357215.2,2647011344,679485759.8,1517340062,383936035.6,131591526.1,128675407.4,126574905.5,0,243876380.6,589294098.6,975912918.8,425667265.4,0,193223124.5,1939862688,0,1324096960,258215379.6,729018761.4,813835699.4,0,1212780717,1387927450,564446534.4,523450183,489164330.6,1652657506,532611830.4,134992150,382484507.4,581588816,132757417.6,136331478.5,1690705060,387158227,634395916.6,1142231591,325242347.2,669599547.8,731425067.2,642551246.8,2667592462,1119014461,435885683,271612859.8,1668836232,1314728724,773455883,643021215,542205329.7,1701663736,1826821486,243180155.8,265180162,2059300466,638908365.4,268523787.8,833395405,1155718416,1988722544,554889405.2,429009725.9,1943335248,1819083608,322100512.8,496777687,615907443,509738845.2,431797811.4,334919554.6,997372573.4
P07900;P08238;Q58FF7;Q58FF6;Q58FF8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83342109.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P07910,854943902.5,1512014223,908860631,565391226.4,889506152.8,1366126247,1077057797,980573001.2,879970884.4,523565531.7,1418707101,567641280.4,378584466,562468204.4,453834679.4,101018510.6,2076903467,2156058831,1250132300,1421118625,507211116.6,560122797,658388908.6,677613772,686980511.2,307804564,6511613936,4892844353,103740213.1,1233192285,2543346824,1534083551,595129296.6,944241172,2222313210,121631525.4,785408545.7,1316901372,1097686369,155461667.9,285115281.6,2733438438,1318755363,688639925.3,1712492252,906153359.5,459588692.8,925793011.1,437029592.2,3265853824,1105349624,1390302882,585469758,769820361,1010135726,1009347604,675769255.2,2733996458,1474322103,1452159033,147397490.4,888529844.4,1603292062,645557470.1,324111293.6,536309068,594569398.4,3564600000,718787816.4,1204398634,628189451.4,1419737955,1116913630,581296564.2,475433303.5,392421456.8,616396825.2,670968916.1,696378636.6,517860706.8,445626083.2,990832291,480007965.9,664964018.8,537077676.2,709198529.2,432494922.8,611442917.2,189897829.9,460816061.8,300266635.6,278943252.2,275066784.8,156225605.5,0,422949320.9,310665598.6,522750918.8,191824632.7,0,203751124.5,1520539722,0,346147638.8,274569579.6,691700361.4,1215526549,0,359830717,1038501451,672683301.6,286335183,338001330.6,796250760.2,438851445.6,479555300,490887611.1,348245816,0,141250278.5,581256060.4,136962313.5,572565374.9,1159381582,432028120.8,437016821.7,527067600.8,454915870.2,2440158193,983878922,1122182225,499333845.7,499074147.7,315469723.8,109131883,387874022.6,135094329.7,414858035.6,776221485.6,334754755.8,310615462,890911697.8,716573530.8,176550928.9,129391702.5,426653716.2,1118264434,99165702.57,342898451.8,1530339118,726389412,0,297585887,242594671.5,300763845.2,313936131.4,0,212749273.4
P07919,118712240.5,115642744.6,0,0,0,107300249.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79542985.97,0,0,0,0,0,0,0,103604150.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21007000,0,0,0,52838763.6,0,0,0,0,0,0,0,0,0,0,131015625.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101941513.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9979672.353,0,0,0,0,0,0,0,0,0,0,0
P07947,0,237952889.2,0,142501934.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51962302.87,76070285.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53778150.47,0,0,0,0,0,0,0,0,0,127621694.4,0,0,0,0,0,0,122944972.4,0,0,0,0,0,0,0,0,0,0,0,0,0,30536844.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113205758.1,0,0,0,32273123.52,67206803.99,0,0,0,0,0,0,0
P07948,280303181,358627233.8,351931852.4,307559868.2,115111088.2,294867898.6,400083597.9,278434510.4,265734942.2,133304653.9,128464033.8,138506545.1,272726766,258678069.6,306089779.4,113860510.6,276415644.6,123545606.2,283323649.8,287344412.6,263396516.6,194487427.1,202007608.6,396401772,131800127.8,274739964,185875967.8,238757784.2,188982126.2,0,421245411.8,263495600.4,160655148.3,117312618,295208473.2,126314035.4,121624681.9,251723181.6,134860956.4,147769667.9,279236421.6,161379292.2,143297312.5,141021975.1,230163584,127335211.9,276629395.2,124956803.7,129779236.1,90400955.78,156752406.1,122421520.6,249513758,160367240.7,219064726,250519801.8,229185055.2,211963165,193310068.6,96159344.36,120164090.4,251276629.6,96085031.25,125605656.7,133661116.8,125645342,254283749.2,264025700,160453816.4,115605508.4,198463151.4,342201127.2,254906620,137333521.4,271548269,265616876.8,142589608.4,115740878.7,190987636.6,278969871.2,276487488.8,507362164.6,271644910.6,272696109.4,151387225.4,323095814.6,300239115.2,272064944.8,137818829.9,249073861.8,142757717.8,149090326.1,266005514.8,164136605.5,0,283872880.6,137720049.3,262537118.8,245157965.4,121627586.4,267460949,426419688.8,256091163.6,219956659.2,153282289.8,101826180.7,257531699.4,143398513.4,291103717,159111725.3,224951834.4,278577083,143974165.3,228514506.8,153829915.2,280814800,139101703.7,131367608,271759135.2,273116457,238253060.4,130356913.5,130815058.3,119549645.5,129979573.6,269285647.8,279046367.2,116646023.4,219214731,120227730.5,162869341.5,202672859.8,221674631.8,259948723.8,291763666.1,251695415.1,195200329.7,278846735.6,229007585.6,251912055.8,268329662,104533232.6,132298182.7,269599227.8,144890202.5,189087358.1,365554544.8,262439702.6,140212725.9,429892247,272344608,128306306.4,151144843.5,274996953,261836345.2,136633065.7,118456277.3,221479573.4
P07988,0,0,119299726.2,131030934.1,120528288.2,0,111347639.3,0,0,0,248759033.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63919828.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127576714.5,0,0,0,0,0,119830244.4,123322658.2,0,116930104.7,0,121964287.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100854529.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P08034,0,0,244940152.4,0,114474688.2,0,233716498.6,0,0,0,72986233.79,0,0,0,0,0,0,0,0,0,0,97717098.53,0,0,116311127.8,0,0,0,0,0,0,0,0,0,0,0,0,119120990.8,0,137597967.9,0,0,0,0,0,127520511.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116775674.6,0,0,0,0,0,0,0,133182184.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P08047,117251340.5,0,0,0,113354588.2,0,118571399.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81233985.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132935820.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55603463.6,0,0,0,0,0,0,0,128502335.6,122523294.4,0,133146755.3,117213204.7,123269525.4,126927807.3,128988177.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123094533.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62265803.99,0,0,0,0,0,0,0
P08048;P17010,0,116426044.6,121759226.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81743302.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84539146.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119842456.7,0,0,0,0,0,0,83343150.47,0,0,0,0,0,0,0,0,0,0,123735258.2,0,0,123256825.4,0,0,0,0,0,0,0,0,126336405.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88811725.26,0,0,0,0,0,120697250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114535858.1,0,0,0,0,72305803.99,0,0,0,0,0,0,0
P08069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246447021.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P08133,0,225632519.2,117460326.2,0,111137738.2,0,0,125674615.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53833302.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132558045.8,0,0,126043265.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114415392,0,0,0,0,55433150.47,0,80531399.99,0,0,0,0,0,0,0,0,126537958.2,0,0,119992440.4,122140607.3,0,110734972.4,0,0,0,0,0,0,98704977.16,0,0,0,0,0,0,25144204.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83855030.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26880483.52,0,0,0,0,0,0,0,0
